Facility,Date,Year,Season,Month,Day_Name,Is_Holiday,Holiday_Name,Total_Violations,Avg_WindSpeed,Avg_Precipitation,Avg_Snowfall,Avg_SnowDepth,Avg_Temperature_Max,Avg_Temperature_Min,Total_Traffic
GWB Upper,12/27/2021,2021,Winter,12,Monday,0,NA,8448,4.47,0,0,0,39,34,61918
GWB Upper,12/28/2021,2021,Winter,12,Tuesday,0,NA,8620,4.7,0,0,0,47,36,61700
GWB Upper,12/29/2021,2021,Winter,12,Wednesday,0,NA,8460,5.82,0,0,0,44,41,61042
GWB Upper,12/30/2021,2021,Winter,12,Thursday,0,NA,8870,2.46,0,0,0,49,43,65230
GWB Upper,12/31/2021,2021,Winter,12,Friday,1,New Year's Day,8118,2.46,0,0,0,55,48,57427
GWB Upper,1/1/2022,2022,Winter,1,Saturday,0,NA,6417,3.13,1,0,0,56,50,48878
GWB Upper,1/2/2022,2022,Winter,1,Sunday,0,NA,8122,5.82,0,0,0,59,37,60162
GWB Upper,1/3/2022,2022,Winter,1,Monday,0,NA,7643,9.84,0,0,0,37,22,50958
GWB Upper,1/4/2022,2022,Winter,1,Tuesday,0,NA,7913,6.04,0,0,0,34,19,54422
GWB Upper,1/5/2022,2022,Winter,1,Wednesday,0,NA,7702,5.59,0,0,0,47,31,51947
GWB Upper,1/6/2022,2022,Winter,1,Thursday,0,NA,8302,6.49,0,0,0,41,34,57284
GWB Upper,1/7/2022,2022,Winter,1,Friday,0,NA,6486,8.72,0,6,6,34,25,40890
GWB Upper,1/8/2022,2022,Winter,1,Saturday,0,NA,8347,6.04,0,0,3,30,20,59619
GWB Upper,1/9/2022,2022,Winter,1,Sunday,0,NA,7167,8.5,0,0,3,40,29,51524
GWB Upper,1/10/2022,2022,Winter,1,Monday,0,NA,7729,8.5,0,0,0,40,24,52512
GWB Upper,1/11/2022,2022,Winter,1,Tuesday,0,NA,7265,7.38,0,0,0,24,15,48680
GWB Upper,1/12/2022,2022,Winter,1,Wednesday,0,NA,7342,6.04,0,0,0,40,20,51052
GWB Upper,1/13/2022,2022,Winter,1,Thursday,0,NA,8198,3.13,0,0,0,48,34,56354
GWB Upper,1/14/2022,2022,Winter,1,Friday,0,NA,8836,8.28,0,0,0,43,21,61435
GWB Upper,1/15/2022,2022,Winter,1,Saturday,0,NA,9647,7.16,0,0,0,21,10,70051
GWB Upper,1/16/2022,2022,Winter,1,Sunday,0,NA,7670,8.5,0,1,0,37,10,56993
GWB Upper,1/17/2022,2022,Winter,1,Monday,1,Martin Luther King Jr. Day,7735,10.07,1,0,0,44,34,53991
GWB Upper,1/18/2022,2022,Winter,1,Tuesday,0,NA,8002,9.17,0,0,0,36,29,54536
GWB Upper,1/19/2022,2022,Winter,1,Wednesday,0,NA,7914,6.71,0,0,0,49,28,55150
GWB Upper,1/20/2022,2022,Winter,1,Thursday,0,NA,7426,6.71,0,0,0,46,22,51056
GWB Upper,1/21/2022,2022,Winter,1,Friday,0,NA,8568,7.83,0,0,0,22,14,60130
GWB Upper,1/22/2022,2022,Winter,1,Saturday,0,NA,8636,5.59,0,0,0,29,13,65855
GWB Upper,1/23/2022,2022,Winter,1,Sunday,0,NA,8284,5.37,0,0,0,37,24,61928
GWB Upper,1/24/2022,2022,Winter,1,Monday,0,NA,8197,4.25,0,0,0,36,26,55824
GWB Upper,1/25/2022,2022,Winter,1,Tuesday,0,NA,8469,5.82,0,0,0,42,28,57791
GWB Upper,1/26/2022,2022,Winter,1,Wednesday,0,NA,8341,6.26,0,0,0,28,20,56651
GWB Upper,1/27/2022,2022,Winter,1,Thursday,0,NA,8894,5.37,0,0,0,32,17,59573
GWB Upper,1/28/2022,2022,Winter,1,Friday,0,NA,8353,4.7,0,1,0,32,29,56423
GWB Upper,1/29/2022,2022,Winter,1,Saturday,0,NA,2375,12.53,1,7,6,29,12,13677
GWB Upper,1/30/2022,2022,Winter,1,Sunday,0,NA,6513,6.93,0,0,7,26,12,47146
GWB Upper,1/31/2022,2022,Winter,1,Monday,0,NA,8141,3.8,0,0,6,31,21,54630
GWB Upper,2/1/2022,2022,Winter,2,Tuesday,0,NA,8007,5.14,0,0,6,36,23,54627
GWB Upper,2/2/2022,2022,Winter,2,Wednesday,0,NA,7765,2.91,0,0,4,47,32,52790
GWB Upper,2/3/2022,2022,Winter,2,Thursday,0,NA,7352,3.8,0,0,2,52,42,50866
GWB Upper,2/4/2022,2022,Winter,2,Friday,0,NA,7249,6.71,1,0,0,57,26,49196
GWB Upper,2/5/2022,2022,Winter,2,Saturday,0,NA,8721,8.72,0,0,0,27,19,65630
GWB Upper,2/6/2022,2022,Winter,2,Sunday,0,NA,8652,4.7,0,0,0,30,17,65745
GWB Upper,2/7/2022,2022,Winter,2,Monday,0,NA,7646,3.58,0,0,0,37,30,52914
GWB Upper,2/8/2022,2022,Winter,2,Tuesday,0,NA,8251,6.71,0,0,0,45,32,56280
GWB Upper,2/9/2022,2022,Winter,2,Wednesday,0,NA,8639,4.03,0,0,0,46,29,59532
GWB Upper,2/10/2022,2022,Winter,2,Thursday,0,NA,8931,5.14,0,0,0,54,37,61866
GWB Upper,2/11/2022,2022,Winter,2,Friday,0,NA,9653,5.14,0,0,0,57,38,67273
GWB Upper,2/12/2022,2022,Winter,2,Saturday,0,NA,9586,7.61,0,0,0,59,42,72586
GWB Upper,2/13/2022,2022,Winter,2,Sunday,0,NA,7920,6.71,0,2,1,42,25,56789
GWB Upper,2/14/2022,2022,Winter,2,Monday,0,NA,9063,8.72,0,0,1,25,16,60356
GWB Upper,2/15/2022,2022,Winter,2,Tuesday,0,NA,7729,4.92,0,0,0,30,16,52898
GWB Upper,2/16/2022,2022,Winter,2,Wednesday,0,NA,7372,5.82,0,0,0,49,28,53873
GWB Upper,2/17/2022,2022,Winter,2,Thursday,0,NA,7850,7.38,0,0,0,68,49,57389
GWB Upper,2/18/2022,2022,Winter,2,Friday,0,NA,8489,9.62,0,0,0,63,27,59223
GWB Upper,2/19/2022,2022,Winter,2,Saturday,0,NA,10044,8.28,0,0,0,40,23,74038
GWB Upper,2/20/2022,2022,Winter,2,Sunday,0,NA,7772,7.61,0,0,0,36,21,57900
GWB Upper,2/21/2022,2022,Winter,2,Monday,1,Presidents' Day,8352,4.47,0,0,0,55,32,60321
GWB Upper,2/22/2022,2022,Winter,2,Tuesday,0,NA,9081,6.04,0,0,0,61,37,63314
GWB Upper,2/23/2022,2022,Winter,2,Wednesday,0,NA,8159,8.28,0,0,0,68,35,57385
GWB Upper,2/24/2022,2022,Winter,2,Thursday,0,NA,9058,7.61,0,0,0,35,29,64114
GWB Upper,2/25/2022,2022,Winter,2,Friday,0,NA,8781,8.28,1,0,0,41,26,58154
GWB Upper,2/26/2022,2022,Winter,2,Saturday,0,NA,11390,7.16,0,0,0,37,24,83062
GWB Upper,2/27/2022,2022,Winter,2,Sunday,0,NA,10867,9.62,0,0,0,48,28,80254
GWB Upper,2/28/2022,2022,Winter,2,Monday,0,NA,8883,5.82,0,0,0,36,26,58410
GWB Upper,3/1/2022,2022,Spring,3,Tuesday,0,NA,8609,5.82,0,0,0,48,31,59079
GWB Upper,3/2/2022,2022,Spring,3,Wednesday,0,NA,7625,5.37,0,0,0,52,40,54663
GWB Upper,3/3/2022,2022,Spring,3,Thursday,0,NA,8559,9.62,0,0,0,48,24,60418
GWB Upper,3/4/2022,2022,Spring,3,Friday,0,NA,8247,5.37,0,0,0,37,21,58938
GWB Upper,3/5/2022,2022,Spring,3,Saturday,0,NA,9451,3.58,0,0,0,46,32,72847
GWB Upper,3/6/2022,2022,Spring,3,Sunday,0,NA,8778,5.37,0,0,0,68,43,64660
GWB Upper,3/7/2022,2022,Spring,3,Monday,0,NA,8273,7.38,0,0,0,74,50,56048
GWB Upper,3/8/2022,2022,Spring,3,Tuesday,0,NA,7799,9.17,0,0,0,50,39,54165
GWB Upper,3/9/2022,2022,Spring,3,Wednesday,0,NA,7557,5.82,1,0,0,41,33,52569
GWB Upper,3/10/2022,2022,Spring,3,Thursday,0,NA,8421,1.79,0,0,0,51,33,59688
GWB Upper,3/11/2022,2022,Spring,3,Friday,0,NA,6801,4.47,0,0,0,55,40,46487
GWB Upper,3/12/2022,2022,Spring,3,Saturday,0,NA,9049,9.84,0,0,0,48,24,64472
GWB Upper,3/13/2022,2022,Spring,3,Sunday,0,NA,8310,8.95,0,0,0,35,22,63148
GWB Upper,3/14/2022,2022,Spring,3,Monday,0,NA,8479,5.59,0,0,0,56,33,56805
GWB Upper,3/15/2022,2022,Spring,3,Tuesday,0,NA,9067,4.92,0,0,0,68,46,61925
GWB Upper,3/16/2022,2022,Spring,3,Wednesday,0,NA,8827,4.47,0,0,0,67,48,61633
GWB Upper,3/17/2022,2022,Spring,3,Thursday,0,NA,8429,5.59,0,0,0,53,45,59301
GWB Upper,3/18/2022,2022,Spring,3,Friday,0,NA,9214,4.92,0,0,0,74,50,65599
GWB Upper,3/19/2022,2022,Spring,3,Saturday,0,NA,10184,2.68,0,0,0,70,49,75560
GWB Upper,3/20/2022,2022,Spring,3,Sunday,0,NA,8908,8.05,0,0,0,61,46,67236
GWB Upper,3/21/2022,2022,Spring,3,Monday,0,NA,9056,8.05,0,0,0,62,44,58969
GWB Upper,3/22/2022,2022,Spring,3,Tuesday,0,NA,8743,7.38,0,0,0,58,43,59428
GWB Upper,3/23/2022,2022,Spring,3,Wednesday,0,NA,8097,7.61,0,0,0,49,38,57192
GWB Upper,3/24/2022,2022,Spring,3,Thursday,0,NA,7864,11.41,1,0,0,47,38,56717
GWB Upper,3/25/2022,2022,Spring,3,Friday,0,NA,8301,4.25,0,0,0,60,44,59303
GWB Upper,3/26/2022,2022,Spring,3,Saturday,0,NA,9599,6.04,0,0,0,53,42,72161
GWB Upper,3/27/2022,2022,Spring,3,Sunday,0,NA,8347,10.51,0,0,0,46,28,62553
GWB Upper,3/28/2022,2022,Spring,3,Monday,0,NA,8317,12.3,0,0,0,33,23,56477
GWB Upper,3/29/2022,2022,Spring,3,Tuesday,0,NA,8437,10.51,0,0,0,38,24,57647
GWB Upper,3/30/2022,2022,Spring,3,Wednesday,0,NA,8267,4.7,0,0,0,47,29,58588
GWB Upper,3/31/2022,2022,Spring,3,Thursday,0,NA,8138,4.92,0,0,0,66,45,55874
GWB Upper,4/1/2022,2022,Spring,4,Friday,0,NA,8418,8.72,0,0,0,61,43,59178
GWB Upper,4/2/2022,2022,Spring,4,Saturday,0,NA,9942,6.26,0,0,0,54,38,75844
GWB Upper,4/3/2022,2022,Spring,4,Sunday,0,NA,8666,4.03,0,0,0,48,40,64366
GWB Upper,4/4/2022,2022,Spring,4,Monday,0,NA,6942,6.71,0,0,0,54,39,44731
GWB Upper,4/5/2022,2022,Spring,4,Tuesday,0,NA,8287,3.36,0,0,0,57,45,56725
GWB Upper,4/6/2022,2022,Spring,4,Wednesday,0,NA,8161,10.74,0,0,0,53,44,56990
GWB Upper,4/7/2022,2022,Spring,4,Thursday,0,NA,7506,7.38,1,0,0,54,45,52163
GWB Upper,4/8/2022,2022,Spring,4,Friday,0,NA,8373,6.71,0,0,0,65,49,60103
GWB Upper,4/9/2022,2022,Spring,4,Saturday,0,NA,7688,4.92,0,0,0,55,47,60288
GWB Upper,4/10/2022,2022,Spring,4,Sunday,0,NA,8063,9.62,0,0,0,50,42,62669
GWB Upper,4/11/2022,2022,Spring,4,Monday,0,NA,7601,4.92,0,0,0,61,40,54354
GWB Upper,4/12/2022,2022,Spring,4,Tuesday,0,NA,7725,3.8,0,0,0,72,50,54687
GWB Upper,4/13/2022,2022,Spring,4,Wednesday,0,NA,7570,3.8,0,0,0,71,55,53214
GWB Upper,4/14/2022,2022,Spring,4,Thursday,0,NA,7789,4.7,0,0,0,79,57,54517
GWB Upper,4/15/2022,2022,Spring,4,Friday,0,NA,9248,5.82,0,0,0,70,52,65911
GWB Upper,4/16/2022,2022,Spring,4,Saturday,0,NA,9158,6.26,0,0,0,73,44,70204
GWB Upper,4/17/2022,2022,Spring,4,Sunday,0,NA,8184,6.93,0,0,0,51,41,65064
GWB Upper,4/18/2022,2022,Spring,4,Monday,0,NA,8282,7.61,1,0,0,54,39,60326
GWB Upper,4/19/2022,2022,Spring,4,Tuesday,0,NA,7217,10.51,1,0,0,50,39,50519
GWB Upper,4/20/2022,2022,Spring,4,Wednesday,0,NA,8095,6.26,0,0,0,60,42,58886
GWB Upper,4/21/2022,2022,Spring,4,Thursday,0,NA,8290,6.04,0,0,0,59,44,59401
GWB Upper,4/22/2022,2022,Spring,4,Friday,0,NA,9376,6.26,0,0,0,70,53,68390
GWB Upper,4/23/2022,2022,Spring,4,Saturday,0,NA,9169,5.14,0,0,0,65,51,70907
GWB Upper,4/24/2022,2022,Spring,4,Sunday,0,NA,8782,5.37,0,0,0,63,48,66889
GWB Upper,4/25/2022,2022,Spring,4,Monday,0,NA,8397,4.92,0,0,0,58,46,57943
GWB Upper,4/26/2022,2022,Spring,4,Tuesday,0,NA,8373,3.36,0,0,0,60,52,56670
GWB Upper,4/27/2022,2022,Spring,4,Wednesday,0,NA,8701,10.51,0,0,0,58,41,59680
GWB Upper,4/28/2022,2022,Spring,4,Thursday,0,NA,9040,10.29,0,0,0,58,40,63654
GWB Upper,4/29/2022,2022,Spring,4,Friday,0,NA,8819,7.83,0,0,0,63,41,62429
GWB Upper,4/30/2022,2022,Spring,4,Saturday,0,NA,9125,2.91,0,0,0,68,44,68241
GWB Upper,5/1/2022,2022,Spring,5,Sunday,0,NA,8145,3.13,0,0,0,69,47,60607
GWB Upper,5/2/2022,2022,Spring,5,Monday,0,NA,8966,4.7,0,0,0,56,51,61379
GWB Upper,5/3/2022,2022,Spring,5,Tuesday,0,NA,9315,5.82,0,0,0,62,51,62575
GWB Upper,5/4/2022,2022,Spring,5,Wednesday,0,NA,7411,2.46,0,0,0,65,50,50300
GWB Upper,5/5/2022,2022,Spring,5,Thursday,0,NA,8846,4.25,0,0,0,74,56,60108
GWB Upper,5/6/2022,2022,Spring,5,Friday,0,NA,8344,3.58,1,0,0,61,49,59699
GWB Upper,5/7/2022,2022,Spring,5,Saturday,0,NA,8293,10.96,1,0,0,50,45,62488
GWB Upper,5/8/2022,2022,Spring,5,Sunday,0,NA,8399,11.18,0,0,0,58,45,64114
GWB Upper,5/9/2022,2022,Spring,5,Monday,0,NA,8477,11.41,0,0,0,70,47,59154
GWB Upper,5/10/2022,2022,Spring,5,Tuesday,0,NA,8636,10.07,0,0,0,73,51,59187
GWB Upper,5/11/2022,2022,Spring,5,Wednesday,0,NA,8244,5.59,0,0,0,75,53,58204
GWB Upper,5/12/2022,2022,Spring,5,Thursday,0,NA,8425,4.92,0,0,0,75,58,59242
GWB Upper,5/13/2022,2022,Spring,5,Friday,0,NA,9269,4.25,0,0,0,72,57,64871
GWB Upper,5/14/2022,2022,Spring,5,Saturday,0,NA,9376,2.91,0,0,0,72,60,70213
GWB Upper,5/15/2022,2022,Spring,5,Sunday,0,NA,10278,2.24,0,0,0,76,60,73919
GWB Upper,5/16/2022,2022,Spring,5,Monday,0,NA,8509,4.92,0,0,0,75,61,57858
GWB Upper,5/17/2022,2022,Spring,5,Tuesday,0,NA,7399,6.93,0,0,0,77,57,51492
GWB Upper,5/18/2022,2022,Spring,5,Wednesday,0,NA,9176,4.03,0,0,0,72,55,64278
GWB Upper,5/19/2022,2022,Spring,5,Thursday,0,NA,7970,2.46,1,0,0,66,54,56885
GWB Upper,5/20/2022,2022,Spring,5,Friday,0,NA,8284,3.58,0,0,0,69,55,59434
GWB Upper,5/21/2022,2022,Spring,5,Saturday,0,NA,9067,1.57,0,0,0,90,62,66064
GWB Upper,5/22/2022,2022,Spring,5,Sunday,0,NA,8761,4.03,0,0,0,89,72,63210
GWB Upper,5/23/2022,2022,Spring,5,Monday,0,NA,9724,6.71,0,0,0,73,61,64569
GWB Upper,5/24/2022,2022,Spring,5,Tuesday,0,NA,9922,4.7,0,0,0,67,57,66050
GWB Upper,5/25/2022,2022,Spring,5,Wednesday,0,NA,9780,2.91,0,0,0,70,53,65223
GWB Upper,5/26/2022,2022,Spring,5,Thursday,0,NA,9875,3.58,0,0,0,70,54,66377
GWB Upper,5/27/2022,2022,Spring,5,Friday,0,NA,9368,2.91,0,0,0,80,65,63420
GWB Upper,5/28/2022,2022,Spring,5,Saturday,0,NA,9253,3.36,1,0,0,74,63,68230
GWB Upper,5/29/2022,2022,Spring,5,Sunday,0,NA,9090,1.79,0,0,0,77,59,67212
GWB Upper,5/30/2022,2022,Spring,5,Monday,1,Memorial Day,9604,2.91,0,0,0,84,63,67350
GWB Upper,5/31/2022,2022,Spring,5,Tuesday,0,NA,8855,4.92,0,0,0,93,65,59879
GWB Upper,6/1/2022,2022,Summer,6,Wednesday,0,NA,9134,6.49,1,0,0,72,60,60850
GWB Upper,6/2/2022,2022,Summer,6,Thursday,0,NA,8428,3.13,0,0,0,79,62,58633
GWB Upper,6/3/2022,2022,Summer,6,Friday,0,NA,9355,3.58,0,0,0,76,62,63754
GWB Upper,6/4/2022,2022,Summer,6,Saturday,0,NA,10135,2.24,0,0,0,80,61,73029
GWB Upper,6/5/2022,2022,Summer,6,Sunday,0,NA,11167,3.58,0,0,0,77,57,77524
GWB Upper,6/6/2022,2022,Summer,6,Monday,0,NA,8487,4.25,0,0,0,80,63,55303
GWB Upper,6/7/2022,2022,Summer,6,Tuesday,0,NA,8058,5.59,0,0,0,78,63,54844
GWB Upper,6/8/2022,2022,Summer,6,Wednesday,0,NA,8504,4.47,0,0,0,82,66,56631
GWB Upper,6/9/2022,2022,Summer,6,Thursday,0,NA,9131,6.71,1,0,0,81,65,60258
GWB Upper,6/10/2022,2022,Summer,6,Friday,0,NA,7559,5.59,0,0,0,77,63,49938
GWB Upper,6/11/2022,2022,Summer,6,Saturday,0,NA,10165,3.13,0,0,0,74,66,71076
GWB Upper,6/12/2022,2022,Summer,6,Sunday,0,NA,9608,2.68,0,0,0,72,63,68045
GWB Upper,6/13/2022,2022,Summer,6,Monday,0,NA,10106,2.46,0,0,0,85,68,61302
GWB Upper,6/14/2022,2022,Summer,6,Tuesday,0,NA,9854,4.25,0,0,0,81,68,63313
GWB Upper,6/15/2022,2022,Summer,6,Wednesday,0,NA,9272,3.58,0,0,0,83,66,58654
GWB Upper,6/16/2022,2022,Summer,6,Thursday,0,NA,10070,3.36,0,0,0,71,61,64351
GWB Upper,6/17/2022,2022,Summer,6,Friday,0,NA,10271,6.26,0,0,0,88,69,67014
GWB Upper,6/18/2022,2022,Summer,6,Saturday,0,NA,9627,8.72,0,0,0,75,58,65830
GWB Upper,6/19/2022,2022,Summer,6,Sunday,0,NA,9734,6.93,0,0,0,73,54,68550
GWB Upper,6/20/2022,2022,Summer,6,Monday,1,Juneteenth,9854,3.58,0,0,0,78,57,67349
GWB Upper,6/21/2022,2022,Summer,6,Tuesday,0,NA,8603,2.46,0,0,0,80,63,58078
GWB Upper,6/22/2022,2022,Summer,6,Wednesday,0,NA,8614,4.92,0,0,0,67,62,57898
GWB Upper,6/23/2022,2022,Summer,6,Thursday,0,NA,9371,3.13,0,0,0,74,61,62714
GWB Upper,6/24/2022,2022,Summer,6,Friday,0,NA,10319,2.91,0,0,0,81,63,68961
GWB Upper,6/25/2022,2022,Summer,6,Saturday,0,NA,10649,2.24,0,0,0,90,69,72356
GWB Upper,6/26/2022,2022,Summer,6,Sunday,0,NA,9500,3.58,0,0,0,89,74,64190
GWB Upper,6/27/2022,2022,Summer,6,Monday,0,NA,8782,2.91,0,0,0,77,69,57915
GWB Upper,6/28/2022,2022,Summer,6,Tuesday,0,NA,9101,2.46,0,0,0,79,66,58272
GWB Upper,6/29/2022,2022,Summer,6,Wednesday,0,NA,9262,2.01,0,0,0,84,66,60803
GWB Upper,6/30/2022,2022,Summer,6,Thursday,0,NA,9113,2.91,0,0,0,86,69,59560
GWB Upper,7/1/2022,2022,Summer,7,Friday,0,NA,10522,3.8,0,0,0,91,73,67155
GWB Upper,7/2/2022,2022,Summer,7,Saturday,0,NA,10770,3.13,0,0,0,87,73,73835
GWB Upper,7/3/2022,2022,Summer,7,Sunday,0,NA,10465,3.8,0,0,0,88,73,72727
GWB Upper,7/4/2022,2022,Summer,7,Monday,1,Independence Day,11083,2.68,0,0,0,85,65,71977
GWB Upper,7/5/2022,2022,Summer,7,Tuesday,0,NA,9705,4.47,0,0,0,87,70,63496
GWB Upper,7/6/2022,2022,Summer,7,Wednesday,0,NA,9724,5.14,0,0,0,85,71,62171
GWB Upper,7/7/2022,2022,Summer,7,Thursday,0,NA,9723,4.92,0,0,0,84,69,63452
GWB Upper,7/8/2022,2022,Summer,7,Friday,0,NA,10071,1.34,0,0,0,83,68,64385
GWB Upper,7/9/2022,2022,Summer,7,Saturday,0,NA,12032,2.91,0,0,0,85,71,80283
GWB Upper,7/10/2022,2022,Summer,7,Sunday,0,NA,4634,5.82,0,0,0,83,67,85876
GWB Upper,7/11/2022,2022,Summer,7,Monday,0,NA,3926,5.14,0,0,0,85,67,82393
GWB Upper,7/12/2022,2022,Summer,7,Tuesday,0,NA,3263,5.82,0,0,0,90,70,73425
GWB Upper,7/13/2022,2022,Summer,7,Wednesday,0,NA,3209,2.68,0,0,0,91,74,70703
GWB Upper,7/14/2022,2022,Summer,7,Thursday,0,NA,3177,3.8,0,0,0,90,72,73304
GWB Upper,7/15/2022,2022,Summer,7,Friday,0,NA,3547,4.47,0,0,0,86,73,75925
GWB Upper,7/16/2022,2022,Summer,7,Saturday,0,NA,3562,2.68,1,0,0,85,66,81918
GWB Upper,7/17/2022,2022,Summer,7,Sunday,0,NA,3684,2.46,0,0,0,83,71,80843
GWB Upper,7/18/2022,2022,Summer,7,Monday,0,NA,3503,2.91,2,0,0,81,69,69944
GWB Upper,7/19/2022,2022,Summer,7,Tuesday,0,NA,3630,5.14,0,0,0,90,73,75732
GWB Upper,7/20/2022,2022,Summer,7,Wednesday,0,NA,3369,4.03,0,0,0,95,78,74293
GWB Upper,7/21/2022,2022,Summer,7,Thursday,0,NA,3528,4.03,0,0,0,92,74,74092
GWB Upper,7/22/2022,2022,Summer,7,Friday,0,NA,3892,2.68,0,0,0,94,78,81188
GWB Upper,7/23/2022,2022,Summer,7,Saturday,0,NA,3639,2.01,0,0,0,95,78,78431
GWB Upper,7/24/2022,2022,Summer,7,Sunday,0,NA,3919,4.92,0,0,0,95,79,85091
GWB Upper,7/25/2022,2022,Summer,7,Monday,0,NA,4058,4.7,1,0,0,86,73,81987
GWB Upper,7/26/2022,2022,Summer,7,Tuesday,0,NA,3798,3.8,0,0,0,81,71,80458
GWB Upper,7/27/2022,2022,Summer,7,Wednesday,0,NA,3637,2.24,0,0,0,85,70,77698
GWB Upper,7/28/2022,2022,Summer,7,Thursday,0,NA,3654,3.8,0,0,0,87,73,79824
GWB Upper,7/29/2022,2022,Summer,7,Friday,0,NA,4098,3.36,0,0,0,85,72,86567
GWB Upper,7/30/2022,2022,Summer,7,Saturday,0,NA,4255,4.7,0,0,0,87,73,91943
GWB Upper,7/31/2022,2022,Summer,7,Sunday,0,NA,3537,2.01,0,0,0,86,71,79956
GWB Upper,8/1/2022,2022,Summer,8,Monday,0,NA,3773,2.68,0,0,0,77,68,78537
GWB Upper,8/2/2022,2022,Summer,8,Tuesday,0,NA,3657,3.58,0,0,0,90,72,76466
GWB Upper,8/3/2022,2022,Summer,8,Wednesday,0,NA,3603,3.13,0,0,0,89,71,78660
GWB Upper,8/4/2022,2022,Summer,8,Thursday,0,NA,3070,3.58,0,0,0,93,76,73933
GWB Upper,8/5/2022,2022,Summer,8,Friday,0,NA,3994,3.36,0,0,0,89,78,84399
GWB Upper,8/6/2022,2022,Summer,8,Saturday,0,NA,4213,4.03,0,0,0,92,77,92480
GWB Upper,8/7/2022,2022,Summer,8,Sunday,0,NA,3913,5.59,0,0,0,92,76,83713
GWB Upper,8/8/2022,2022,Summer,8,Monday,0,NA,4301,5.37,0,0,0,93,79,84805
GWB Upper,8/9/2022,2022,Summer,8,Tuesday,0,NA,4046,4.92,0,0,0,97,78,83003
GWB Upper,8/10/2022,2022,Summer,8,Wednesday,0,NA,3895,3.58,0,0,0,87,75,83943
GWB Upper,8/11/2022,2022,Summer,8,Thursday,0,NA,4182,2.24,0,0,0,89,72,86874
GWB Upper,8/12/2022,2022,Summer,8,Friday,0,NA,4385,5.59,0,0,0,85,71,91753
GWB Upper,8/13/2022,2022,Summer,8,Saturday,0,NA,4077,4.47,0,0,0,79,65,94035
GWB Upper,8/14/2022,2022,Summer,8,Sunday,0,NA,3955,2.68,0,0,0,82,66,88830
GWB Upper,8/15/2022,2022,Summer,8,Monday,0,NA,4040,1.79,0,0,0,83,68,86027
GWB Upper,8/16/2022,2022,Summer,8,Tuesday,0,NA,3789,5.59,0,0,0,83,66,81581
GWB Upper,8/17/2022,2022,Summer,8,Wednesday,0,NA,3781,3.36,0,0,0,81,63,82825
GWB Upper,8/18/2022,2022,Summer,8,Thursday,0,NA,3649,2.91,0,0,0,87,62,82220
GWB Upper,8/19/2022,2022,Summer,8,Friday,0,NA,4094,3.58,0,0,0,90,69,87048
GWB Upper,8/20/2022,2022,Summer,8,Saturday,0,NA,4500,2.91,0,0,0,90,74,97520
GWB Upper,8/21/2022,2022,Summer,8,Sunday,0,NA,3738,2.68,0,0,0,82,72,85179
GWB Upper,8/22/2022,2022,Summer,8,Monday,0,NA,4160,2.68,0,0,0,79,73,86578
GWB Upper,8/23/2022,2022,Summer,8,Tuesday,0,NA,4123,2.91,0,0,0,86,72,83021
GWB Upper,8/24/2022,2022,Summer,8,Wednesday,0,NA,4131,3.8,0,0,0,90,71,87361
GWB Upper,8/25/2022,2022,Summer,8,Thursday,0,NA,4181,2.46,0,0,0,91,72,87375
GWB Upper,8/26/2022,2022,Summer,8,Friday,0,NA,4236,2.91,0,0,0,87,74,86685
GWB Upper,8/27/2022,2022,Summer,8,Saturday,0,NA,4436,3.8,0,0,0,90,74,95000
GWB Upper,8/28/2022,2022,Summer,8,Sunday,0,NA,3905,5.14,0,0,0,82,73,84891
GWB Upper,8/29/2022,2022,Summer,8,Monday,0,NA,4357,2.91,0,0,0,85,75,85937
GWB Upper,8/30/2022,2022,Summer,8,Tuesday,0,NA,3638,4.25,0,0,0,89,73,81134
GWB Upper,8/31/2022,2022,Summer,8,Wednesday,0,NA,3658,5.14,0,0,0,85,69,78011
GWB Upper,9/1/2022,2022,Autumn,9,Thursday,0,NA,3555,4.03,0,0,0,86,69,78382
GWB Upper,9/2/2022,2022,Autumn,9,Friday,0,NA,3929,3.8,0,0,0,79,62,83671
GWB Upper,9/3/2022,2022,Autumn,9,Saturday,0,NA,3771,2.24,0,0,0,82,65,85584
GWB Upper,9/4/2022,2022,Autumn,9,Sunday,0,NA,3960,2.68,0,0,0,90,71,87808
GWB Upper,9/5/2022,2022,Autumn,9,Monday,1,Labor Day,3695,2.01,0,0,0,88,73,83158
GWB Upper,9/6/2022,2022,Autumn,9,Tuesday,0,NA,3224,3.8,1,0,0,74,67,67183
GWB Upper,9/7/2022,2022,Autumn,9,Wednesday,0,NA,3289,6.49,0,0,0,72,65,74663
GWB Upper,9/8/2022,2022,Autumn,9,Thursday,0,NA,3412,4.03,0,0,0,78,65,75807
GWB Upper,9/9/2022,2022,Autumn,9,Friday,0,NA,3531,3.58,0,0,0,80,62,76756
GWB Upper,9/10/2022,2022,Autumn,9,Saturday,0,NA,4689,2.46,0,0,0,86,64,102844
GWB Upper,9/11/2022,2022,Autumn,9,Sunday,0,NA,3750,2.68,0,0,0,76,67,83611
GWB Upper,9/12/2022,2022,Autumn,9,Monday,0,NA,3369,1.34,1,0,0,81,68,68461
GWB Upper,9/13/2022,2022,Autumn,9,Tuesday,0,NA,3301,3.8,0,0,0,82,68,70961
